Node,Comunity_ID
0,-1
1061051426,28
83185672,28
473153266,28
2244584796,28
184729817,28
2277828311,28
133447001,28
718036012,28
1354460304,28
4578456569,28
428610062,28
1499347417,28
373287402,28
585391357,28
542488894,28
752010888,28
132810751,28
597453726,28
265385204,28
875752152,28
489722273,28
72379041,28
462829190,28
518934318,28
94788246,28
239572336,28
104135821,28
842378066,28
952525316,28
1392007184,28
845313296,28
1260487207,28
704598502,28
495466998,28
1249499256,28
983253218,28
420538698,28
951236598,28
562823508,28
627251488,28
411011613,28
845951149,28
1640886434,28
1290097460,28
391034680,28
51781061,28
87950192,28
2832335447,28
404088514,28
437704468,28
1051114320,28
1116753012,28
722463098,28
598279585,28
391936827,28
232296285,28
264351373,28
1225691011,28
418218972,28
401648409,28
393342562,28
61419304,28
1068928062,28
552764717,28
249099263,28
1049954743,28
418182783,28
334321591,28
408118133,28
2493142851,28
2301111365,28
50338513,28
405426716,28
14108472,28
270896923,28
96344993,28
372344749,28
482897816,28
268001006,28
493260423,28
8873182,28
7250482,28
449629791,28
381742265,28
1638143131,28
1225991917,28
724723402968276992,28
3042356055,28
1467415374,28
467198533,28
1364383692,28
430437851,28
939421976,28
425686235,28
145702693,28
2388661380,28
380351968,28
486892441,28
44487069,28
125153897,28
1060584542,28
79814913,28
2150969605,28
1331997265,28
776897408143912960,28
7844932,28
593101773,28
31093748,28
209891777,28
455042529,28
2230228079,28
484982241,28
102672182,28
534425432,28
98732981,28
400755376,28
70380540,28
51836146,28
393895340,28
602903174,28
1725558426,28
402997564,28
3086030505,28
191490413,28
701220226,28
339672122,28
586568738,28
110281337,28
164225784,28
223899265,28
30656303,28
483304757,28
395990396,28
338695167,28
229804443,28
1128365564,28
318988340,28
2767985158,28
14210150,28
2894775544,28
169248718,28
195787575,28
108869321,28
395179479,28
629334187,28
1307016348,28
439908934,28
534891036,28
1462996453,28
4871676707,28
1344040164,28
319735845,28
139055024,28
405919398,28
233963729,28
329516948,28
430690927,28
851471263,28
410942770,28
2260660337,28
2780443681,28
389122971,28
915566532,28
418259535,28
2207984680,28
391955295,28
1334810558,28
303354087,28
352314354,28
512049031,28
481457729,28
444510706,28
1257848173,28
246089683,28
2176449613,28
421986520,28
418863047,28
504661653,28
293634665,28
63722830,28
541824556,28
35804051,28
17648551,28
46715834,28
57052200,28
1310229355,28
2691410693,28
394787464,28
542691406,28
197940697,28
2835184227,28
2429092036,28
432708990,28
1197644424,28
3975122236,28
4114741037,28
916326246,28
216361540,28
995017814,28
391379955,28
2386835695,28
282752093,28
1913153286,28
937781161,28
56064083,28
591963862,28
40877771,28
708653772030001152,28
386983041,28
587805027,28
3165917453,28
68182390,28
343428085,28
577337366,28
67314908,28
328472277,28
438176540,28
526552069,28
129455752,28
416923575,28
33982163,28
30632987,28
473967210,28
229753610,28
491327107,28
450957612,28
38139984,28
900598639,28
1870754606,28
110091649,28
740031002,28
481359440,28
2347274438,28
83622909,28
83367663,28
140169198,28
460042639,28
468742060,28
479575055,28
201412456,28
14569308,28
492065435,28
513352329,28
4624496368,28
321968756,28
75881487,28
2838050620,28
1085581699,28
243394042,28
3099708933,28
82673876,28
88254217,28
2589077888,28
371820912,28
253262674,28
431454179,28
140133595,28
497008760,28
431089246,28
874129596,28
43503218,28
906349453,28
459308081,28
440152678,28
97281454,28
763885171,28
413010349,28
349746542,28
414646088,28
495059879,28
374509955,28
791521154,28
482783302,28
854501780,28
1568383296,28
389131517,28
416466936,28
438353555,28
120389213,28
2174535898,28
414198874,28
1021306837,28
3094759553,28
947689230,28
334658624,28
970440781,28
2313205890,28
104239528,28
320246595,28
275805969,28
480612566,28
2920441331,28
3129948658,28
1102070556,28
385965801,28
966123451,28
474657743,28
2651374166,28
225105585,28
548616993,28
547050389,28
117734700,28
274915400,28
1002869839,28
2532491303,28
1535003959,28
306396502,28
1344131071,28
18616891,28
53234289,28
976455469,28
519335913,28
1052210108,28
233489435,28
69252638,28
1277350656,28
22343118,28
612630627,28
318487854,28
474175425,28
1509825860,28
780051591273611264,28
903701676,28
3873606135,28
424216485,28
1885687531,28
22598131,28
1076086058,28
1231986655,28
55286165,28
1680697170,28
236794333,28
455094599,28
520963383,28
455648908,28
2804118049,28
546791475,28
421236822,28
275044697,28
2359465576,28
52073784,28
711909518121312256,28
887576396,28
492310172,28
288818648,28
865193857,28
387694120,28
84582608,28
1390121978,28
881565745,28
1390614042,28
636232833,28
515589181,28
4726174575,28
394059966,28
20300000,28
798660060,28
400035492,28
50263809,28
93691257,28
4526622501,28
987344071,28
1672302936,28
9619082,28
429301006,28
365664894,28
74707629,28
1286052349,28
36051983,28
427656834,28
3069527349,28
1067019276,28
237332532,28
436888427,28
537412181,28
2474293979,28
443458193,28
2367178591,28
139404669,28
794351930,28
425904817,28
36612294,28
405532578,28
98192394,28
195063290,28
451369571,28
932393936,28
167410534,28
61877999,28
1405748826,28
1073360574,28
3128950269,28
1288696170,28
779265942165544960,28
78392326,28
710171600092598272,28
1017045240,28
370345381,28
318316637,28
131105980,28
2427964266,28
701513839989358592,28
56460480,28
448364257,28
11129252,28
473042699,28
224351032,28
282240212,28
4516116863,28
507966909,28
70650884,28
365919630,28
379347952,28
2938235393,28
59746019,28
2320036413,28
776304284,28
481567489,28
429026802,28
1625746267,28
484515352,28
426464556,28
3301344453,28
555205930,28
453550902,28
1342578204,28
45887791,28
367312496,28
257064557,28
973551056,28
26206149,28
154924260,28
1128760278,28
512024482,28
336975968,28
63799365,28
2310609029,28
87964051,28
76615199,28
1406189706,28
1482927091,28
406947369,28
3018290121,28
483199277,28
561191770,28
560418489,28
2366954805,28
274608461,28
1344495229,28
423011868,28
1900770631,28
410038651,28
165532712,28
144040138,28
1337081946,28
418744756,28
228030987,28
868645789,28
128471504,28
47969711,28
801258780,28
1050781381,28
3457524023,28
540066448,28
3377428947,28
550361069,28
54314372,28
1384265604,28
906331746,28
1040251176,28
3053010231,28
427415956,28
3543554117,28
603585557,28
778321813,28
14335321,28
96197609,28
538358467,28
989648000,28
416433824,28
23574816,28
4163509408,28
2333450384,28
9808092,28
446426646,28
10438412,28
109659461,28
85360316,28
1010106986,28
1704844459,28
1165684578,28
596551434,28
81832300,28
2270281069,28
487751312,28
2560295545,28
1264056133,28
1150340664,28
447859051,28
250588334,28
107737376,28
435419527,28
3891330923,28
218923278,28
217815159,28
2359281943,28
2295223756,28
1457632182,28
800246184,28
2863489435,28
4414211859,28
353894758,28
485039963,28
40436213,28
594777484,28
65866093,28
120734575,28
2187037682,28
111299323,28
452831702,28
48291322,28
321313255,28
319063113,28
3586601835,28
104267806,28
525586699,28
4532828368,28
474023066,28
164237295,28
208996172,28
1623140270,28
1233975200,28
2199283209,28
1934445032,28
1407748796,28
1054906759,28
469249349,28
2772740636,28
714417878,28
488772562,28
3151755743,28
489436391,28
750963366,28
1111625298,28
2933613009,28
1438089144,28
2785158801,28
520657885,28
383754117,28
752897299186155520,28
390754622,28
19018243,28
1735792825,28
780815403320696832,28
781046072865087488,28
477674400,28
66363389,28
982932835,28
249751492,28
2903619039,28
479458968,28
447277419,28
3686608235,28
867633500,28
1128901224,28
458368651,28
17118582,28
1362033247,28
938907379,28
2911731604,28
4708550595,28
90849691,28
2785214645,28
1963222586,28
580344256,28
256213996,28
2290924705,28
1104348871,28
58052287,28
450812323,28
483941482,28
165765384,28
513400022,28
609278295,28
344753854,28
504355470,28
15197537,28
596584630,28
562816605,28
1454710987,28
1160212783,28
404892841,28
551979725,28
587723491,28
101573147,28
29059869,28
316730579,28
475127858,28
99455994,28
2270280739,28
341045112,28
398848980,28
422480814,28
53027331,28
4034460233,28
945604388,28
1339161012,28
2870641254,28
445660248,28
368893989,28
970255340,28
871931652,28
47377992,28
3743344103,28
3025353091,28
353575520,28
2221319742,28
2167053595,28
115523877,28
4888398719,28
251388963,28
2262684225,28
871589084,28
264673317,28
785104448,28
519696949,28
1023906182,28
523133624,28
430925661,28
439252014,28
359555283,28
3101800545,28
44370691,28
1088733919,28
1106167964,28
829814995,28
57249412,28
1527062406,28
407202862,28
2469903331,28
247479499,28
433435963,28
553646924,28
38405320,28
1382197603,28
4112467042,28
258382452,28
2400412774,28
2709720835,28
376998975,28
453434150,28
405443137,28
2482482240,28
34652704,28
1148846582,28
1361292278,28
1353236228,28
1311236318,28
533329366,28
2955623645,28
557545233,28
495045767,28
415394913,28
237455060,28
51752908,28
483854366,28
2776509252,28
1389786139,28
46073660,28
2280439274,28
2984198033,28
366188528,28
2718765850,28
197193073,28
1114542462,28
3303871432,28
2758055709,28
3014211569,28
1088677627,28
4416648267,28
1615176902,28
2248757802,28
439152986,28
4858595345,28
540703786,28
373481031,28
441080032,28
96516447,28
22609411,28
53438498,28
712035142508945408,28
525472430,28
2171028731,28
52040439,28
2914562626,28
2192271144,28
155588864,28
1270383558,28
2166133390,28
433236708,28
557827565,28
719848094981091328,28
1123490155,28
263619418,28
398570282,28
1019776338,28
2945541934,28
526896427,28
555183394,28
236362651,28
2494249260,28
81350058,28
246804467,28
503176063,28
313402952,28
76383375,28
80639000,28
578906912,28
364138262,28
1599296083,28
54912548,28
246038998,28
97193723,28
270844902,28
3438529882,28
182923566,28
418619389,28
25788082,28
577023890,28
138418305,28
72132769,28
37897811,28
2148839571,28
47803723,28
1510132044,28
119648205,28
379726678,28
777697622,28
29695669,28
1249912915,28
1536096506,28
125950791,28
2508409940,28
124717385,28
711681123559014400,28
1261316370,28
56819005,28
147496924,28
447231795,28
371348246,28
213030845,28
977137188,28
2201663641,28
2597719151,28
1042134122,28
500191390,28
52011737,28
131494824,28
605640205,28
1016215621,28
439357588,28
2319748337,28
219427574,28
216670422,28
94594903,28
2364035995,28
2797939824,28
1117576526,28
3317075583,28
371698564,28
2182009663,28
2876249524,28
955750106,28
794903125,28
471949441,28
406153137,28
2221331347,28
1057565262,28
143004001,28
3257520543,28
96327061,28
1338857240,28
2229631676,28
299638613,28
252465124,28
871146553,28
1611207038,28
2331189472,28
393519608,28
178685251,28
1667419908,28
145439895,28
392324691,28
1696603856,28
284018827,28
2453540430,28
598455937,28
1603515306,28
2483784853,28
1056262754,28
72368174,28
27636956,28
3352429948,28
744659342738210816,28
1261644342,28
349642471,28
2480274133,28
745051820238704640,28
1664743039,28
16770004,28
3298553405,28
3377131258,28
251105503,28
1120164536,28
386450799,28
617404862,28
507650057,28
1876700449,28
527277129,28
456171419,28
3053117626,28
153700119,28
422199745,28
242259406,28
422124007,28
105487204,28
745330568590659584,28
264430420,28
2318444406,28
2450342903,28
401492287,28
481271925,28
943625054,28
2184362212,28
731072461081595904,28
74489551,28
476812303,28
19590970,28
431649074,28
3906213625,28
300763581,28
2472256093,28
238331462,28
96220595,28
105433403,28
1374460555,28
2216727409,28
3168684905,28
123943257,28
403799808,28
2888908630,28
453507812,28
2728896824,28
385910975,28
79154476,28
50591969,28
3965043981,28
170525017,28
22118394,28
2899612829,28
894946183,28
2510576799,28
523255151,28
703512296388222976,28
1465598504,28
2761823415,28
4867693204,28
293560915,28
754694678314901504,28
2472132872,28
704558982,28
254663124,28
428304986,28
781405127366303744,28
41075939,28
321375506,28
2652070796,28
1037543545,28
599343100,28
3294901019,28
749779490,28
1116398478,28
2935248599,28
903898838,28
778540541206204416,28
591215948,28
2356457670,28
2913450111,28
172382368,28
4928491697,28
2226219453,28
2559922025,28
454915627,28
2202091984,28
3356485570,28
1148898289,28
1109906076,28
514631537,28
493011238,28
2973535553,28
2302034329,28
4142762261,28
393289136,28
3131574861,28
2461474328,28
250336400,28
1176618985,28
428464404,28
457129775,28
1710219649,28
341010958,28
2233208533,28
358808488,28
1331514499,28
1173130836,28
2206299803,28
962048647,28
2285114260,28
28355287,28
730751401194860544,28
506451531,28
94773688,28
296778555,28
3128619046,28
2201016872,28
118358954,28
442931558,28
160134649,28
4714487295,28
1920745218,28
4172823213,28
752800121138581504,28
300362067,28
2375255690,28
335435063,28
896179669,28
47590022,28
2512454838,28
340855476,28
1333730431,28
2396075075,28
774047754834313216,28
418048339,28
2755844146,28
1427377284,28
117065803,28
3782747716,28
1225968722,28
2874742024,28
350469171,28
4829678764,28
2442834988,28
558089202,28
1370502229,28
4887041525,28
3417691187,28
131238747,28
134386098,28
2874561177,28
386210229,28
888353958,28
2361360169,28
596702756,28
1531171376,28
303278808,28
413217587,28
3387547060,28
3312179327,28
1435095462,28
2350203541,28
2534934933,28
1382241883,28
501874833,28
3309783615,28
616442617,28
4204167976,28
464894684,28
418758587,28
906269360,28
616365409,28
1263019249,28
2970117851,28
40006630,28
1077110826,28
16476536,28
56392390,28
443167956,28
290114076,28
291678033,28
1040184410,28
970577154,28
96325649,28
845102904,28
1078134512,28
727818198,28
91380029,28
372273460,28
384760605,28
214579361,28
133461180,28
55589026,28
29556279,28
87159394,28
19392607,28
1140264841,28
754957121201004544,28
560636317,28
410808584,28
219406236,28
455266102,28
486988544,28
16246240,28
494442505,28
248176574,28
237633755,28
202220813,28
1449796104,28
637015768,28
785072491563810816,28
1065857210,28
301049143,28
429847277,28
52394311,28
22656265,28
53773490,28
376610294,28
27927840,28
45519126,28
107582221,28
2856871329,28
88203349,28
423831266,28
5922292,28
137337075,28
2198193816,28
465390684,28
2427311741,28
336507961,28
891579169,28
2172768409,28
2415751118,28
402819013,28
384437761,28
2224974581,28
2784187913,28
280175586,28
252822331,28
1566553698,28
67863892,28
2621194049,28
1412628403,28
249167257,28
302708364,28
1198954656,28
1598750419,28
331617619,28
15047521,28
2734369037,28
79155963,28
2716739703,28
16120863,28
53632842,28
124273634,28
14210532,28
1272666296,28
2282226151,28
483143078,28
702690830,28
17062107,28
148518511,28
