Node,Comunity_ID
0,-1
1061051426,1
83185672,1
473153266,1
2244584796,1
184729817,1
2277828311,1
133447001,1
718036012,1
1354460304,1
4578456569,1
428610062,1
1499347417,1
373287402,1
585391357,1
542488894,1
752010888,1
132810751,1
597453726,1
265385204,1
875752152,1
489722273,1
72379041,1
462829190,1
518934318,1
94788246,1
239572336,1
104135821,1
842378066,1
952525316,1
1392007184,1
845313296,1
1260487207,1
704598502,1
495466998,1
1249499256,1
983253218,1
420538698,1
951236598,1
562823508,1
627251488,1
411011613,1
845951149,1
1640886434,1
1290097460,1
391034680,1
51781061,1
87950192,1
2832335447,1
404088514,1
437704468,1
1051114320,1
1116753012,1
722463098,1
598279585,1
391936827,1
232296285,1
264351373,1
1225691011,1
418218972,1
401648409,1
393342562,1
61419304,1
1068928062,1
552764717,1
249099263,1
1049954743,1
418182783,1
334321591,1
408118133,1
2493142851,1
2301111365,1
50338513,1
405426716,1
14108472,1
270896923,1
96344993,1
372344749,1
482897816,1
268001006,1
493260423,1
8873182,1
7250482,1
449629791,1
381742265,1
1638143131,1
1225991917,1
724723402968276992,1
3042356055,1
1467415374,1
467198533,1
1364383692,1
430437851,1
939421976,1
425686235,1
145702693,1
2388661380,1
380351968,1
486892441,1
44487069,1
125153897,1
1060584542,1
79814913,1
2150969605,1
1331997265,1
776897408143912960,1
7844932,1
593101773,1
31093748,1
209891777,1
455042529,1
2230228079,1
484982241,1
102672182,1
534425432,1
98732981,1
400755376,1
70380540,1
51836146,1
393895340,1
602903174,1
1725558426,1
402997564,1
3086030505,1
191490413,1
701220226,1
339672122,1
586568738,1
110281337,1
164225784,1
223899265,1
30656303,1
483304757,1
395990396,1
338695167,1
229804443,1
1128365564,1
318988340,1
2767985158,1
14210150,1
2894775544,1
169248718,1
195787575,1
108869321,1
395179479,1
629334187,1
1307016348,1
439908934,1
534891036,1
1462996453,1
4871676707,1
1344040164,1
319735845,1
139055024,1
405919398,1
233963729,1
329516948,1
430690927,1
851471263,1
410942770,1
2260660337,1
2780443681,1
389122971,1
915566532,1
418259535,1
2207984680,1
391955295,1
1334810558,1
303354087,1
352314354,1
512049031,1
481457729,1
444510706,1
1257848173,1
246089683,1
2176449613,1
421986520,1
418863047,1
504661653,1
293634665,1
63722830,1
541824556,1
35804051,1
17648551,1
46715834,1
57052200,1
1310229355,1
2691410693,1
394787464,1
542691406,1
197940697,1
2835184227,1
2429092036,1
432708990,1
1197644424,1
3975122236,1
4114741037,1
916326246,1
216361540,1
995017814,1
391379955,1
2386835695,1
282752093,1
1913153286,1
937781161,1
56064083,1
591963862,1
40877771,1
708653772030001152,1
386983041,1
587805027,1
3165917453,1
68182390,1
343428085,1
577337366,1
67314908,1
328472277,1
438176540,1
526552069,1
129455752,1
416923575,1
33982163,1
30632987,1
473967210,1
229753610,1
491327107,1
450957612,1
38139984,1
900598639,1
1870754606,1
110091649,1
740031002,1
481359440,1
2347274438,1
83622909,1
83367663,1
140169198,1
460042639,1
468742060,1
479575055,1
201412456,1
