Node,Comunity_ID
0,-1
1061051426,41
83185672,41
473153266,41
2244584796,41
184729817,41
2277828311,41
133447001,41
718036012,41
1354460304,41
4578456569,41
428610062,41
1499347417,41
373287402,41
585391357,41
542488894,41
752010888,41
132810751,41
597453726,41
265385204,41
875752152,41
489722273,41
72379041,41
462829190,41
518934318,41
94788246,41
239572336,41
104135821,41
842378066,41
952525316,41
1392007184,41
845313296,41
1260487207,41
704598502,41
495466998,41
1249499256,41
983253218,41
420538698,41
951236598,41
562823508,41
627251488,41
411011613,41
845951149,41
1640886434,41
1290097460,41
391034680,41
51781061,41
87950192,41
2832335447,41
404088514,41
437704468,41
1051114320,41
1116753012,41
722463098,41
598279585,41
391936827,41
232296285,41
264351373,41
1225691011,41
418218972,41
401648409,41
393342562,41
61419304,41
1068928062,41
552764717,41
249099263,41
1049954743,41
418182783,41
334321591,41
408118133,41
2493142851,41
2301111365,41
50338513,41
405426716,41
14108472,41
270896923,41
96344993,41
372344749,41
482897816,41
268001006,41
493260423,41
8873182,41
7250482,41
449629791,41
381742265,41
1638143131,41
1225991917,41
724723402968276992,41
3042356055,41
1467415374,41
467198533,41
1364383692,41
430437851,41
939421976,41
425686235,41
145702693,41
2388661380,41
380351968,41
486892441,41
44487069,41
125153897,41
1060584542,41
79814913,41
2150969605,41
1331997265,41
776897408143912960,41
7844932,41
593101773,41
31093748,41
209891777,41
455042529,41
2230228079,41
484982241,41
102672182,41
534425432,41
98732981,41
400755376,41
70380540,41
51836146,41
393895340,41
602903174,41
1725558426,41
402997564,41
3086030505,41
191490413,41
701220226,41
339672122,41
586568738,41
110281337,41
164225784,41
223899265,41
30656303,41
483304757,41
395990396,41
338695167,41
229804443,41
1128365564,41
318988340,41
2767985158,41
14210150,41
2894775544,41
169248718,41
195787575,41
108869321,41
395179479,41
629334187,41
1307016348,41
439908934,41
534891036,41
1462996453,41
4871676707,41
1344040164,41
319735845,41
139055024,41
405919398,41
233963729,41
329516948,41
430690927,41
851471263,41
410942770,41
2260660337,41
2780443681,41
389122971,41
915566532,41
418259535,41
2207984680,41
391955295,41
1334810558,41
303354087,41
352314354,41
512049031,41
481457729,41
444510706,41
1257848173,41
246089683,41
2176449613,41
421986520,41
418863047,41
504661653,41
293634665,41
63722830,41
541824556,41
35804051,41
17648551,41
46715834,41
57052200,41
1310229355,41
2691410693,41
394787464,41
542691406,41
197940697,41
2835184227,41
2429092036,41
432708990,41
1197644424,41
3975122236,41
4114741037,41
916326246,41
216361540,41
995017814,41
391379955,41
2386835695,41
282752093,41
1913153286,41
937781161,41
56064083,41
591963862,41
40877771,41
708653772030001152,41
386983041,41
587805027,41
3165917453,41
68182390,41
343428085,41
577337366,41
67314908,41
328472277,41
438176540,41
526552069,41
129455752,41
416923575,41
33982163,41
30632987,41
473967210,41
229753610,41
491327107,41
450957612,41
38139984,41
900598639,41
1870754606,41
110091649,41
740031002,41
481359440,41
2347274438,41
83622909,41
83367663,41
140169198,41
460042639,41
468742060,41
479575055,41
201412456,41
14569308,41
492065435,41
513352329,41
4624496368,41
321968756,41
75881487,41
2838050620,41
1085581699,41
243394042,41
3099708933,41
82673876,41
88254217,41
2589077888,41
371820912,41
253262674,41
431454179,41
140133595,41
497008760,41
431089246,41
874129596,41
43503218,41
906349453,41
459308081,41
440152678,41
97281454,41
763885171,41
413010349,41
349746542,41
414646088,41
495059879,41
374509955,41
791521154,41
482783302,41
854501780,41
1568383296,41
389131517,41
416466936,41
438353555,41
120389213,41
2174535898,41
414198874,41
1021306837,41
3094759553,41
947689230,41
334658624,41
970440781,41
2313205890,41
104239528,41
320246595,41
275805969,41
480612566,41
2920441331,41
3129948658,41
1102070556,41
385965801,41
966123451,41
474657743,41
2651374166,41
225105585,41
548616993,41
547050389,41
117734700,41
274915400,41
1002869839,41
2532491303,41
1535003959,41
306396502,41
1344131071,41
18616891,41
53234289,41
976455469,41
519335913,41
1052210108,41
233489435,41
69252638,41
1277350656,41
22343118,41
612630627,41
318487854,41
474175425,41
1509825860,41
780051591273611264,41
903701676,41
3873606135,41
424216485,41
1885687531,41
22598131,41
1076086058,41
1231986655,41
55286165,41
1680697170,41
236794333,41
455094599,41
520963383,41
455648908,41
2804118049,41
546791475,41
421236822,41
275044697,41
2359465576,41
52073784,41
711909518121312256,41
887576396,41
492310172,41
288818648,41
865193857,41
387694120,41
84582608,41
1390121978,41
881565745,41
1390614042,41
636232833,41
515589181,41
4726174575,41
394059966,41
20300000,41
798660060,41
400035492,41
50263809,41
93691257,41
4526622501,41
987344071,41
1672302936,41
9619082,41
429301006,41
365664894,41
74707629,41
1286052349,41
36051983,41
427656834,41
3069527349,41
1067019276,41
237332532,41
436888427,41
537412181,41
2474293979,41
443458193,41
2367178591,41
139404669,41
794351930,41
425904817,41
36612294,41
405532578,41
98192394,41
195063290,41
451369571,41
932393936,41
167410534,41
61877999,41
1405748826,41
1073360574,41
3128950269,41
1288696170,41
779265942165544960,41
78392326,41
710171600092598272,41
1017045240,41
370345381,41
318316637,41
131105980,41
2427964266,41
701513839989358592,41
56460480,41
448364257,41
11129252,41
473042699,41
224351032,41
282240212,41
4516116863,41
507966909,41
70650884,41
365919630,41
379347952,41
2938235393,41
59746019,41
2320036413,41
776304284,41
481567489,41
429026802,41
1625746267,41
484515352,41
426464556,41
3301344453,41
555205930,41
453550902,41
1342578204,41
45887791,41
367312496,41
257064557,41
973551056,41
26206149,41
154924260,41
1128760278,41
512024482,41
336975968,41
63799365,41
2310609029,41
87964051,41
76615199,41
1406189706,41
1482927091,41
406947369,41
3018290121,41
483199277,41
561191770,41
560418489,41
2366954805,41
274608461,41
1344495229,41
423011868,41
1900770631,41
410038651,41
165532712,41
144040138,41
1337081946,41
418744756,41
228030987,41
868645789,41
128471504,41
47969711,41
801258780,41
1050781381,41
3457524023,41
540066448,41
3377428947,41
550361069,41
54314372,41
1384265604,41
906331746,41
1040251176,41
3053010231,41
427415956,41
3543554117,41
603585557,41
778321813,41
14335321,41
96197609,41
538358467,41
989648000,41
416433824,41
23574816,41
4163509408,41
2333450384,41
9808092,41
446426646,41
10438412,41
109659461,41
85360316,41
1010106986,41
1704844459,41
1165684578,41
596551434,41
81832300,41
2270281069,41
487751312,41
2560295545,41
1264056133,41
1150340664,41
447859051,41
250588334,41
107737376,41
435419527,41
3891330923,41
218923278,41
217815159,41
2359281943,41
2295223756,41
1457632182,41
800246184,41
2863489435,41
4414211859,41
353894758,41
485039963,41
40436213,41
594777484,41
65866093,41
120734575,41
2187037682,41
111299323,41
452831702,41
48291322,41
321313255,41
319063113,41
3586601835,41
104267806,41
525586699,41
4532828368,41
474023066,41
164237295,41
208996172,41
1623140270,41
1233975200,41
2199283209,41
1934445032,41
1407748796,41
1054906759,41
469249349,41
2772740636,41
714417878,41
488772562,41
3151755743,41
489436391,41
750963366,41
1111625298,41
2933613009,41
1438089144,41
2785158801,41
520657885,41
383754117,41
752897299186155520,41
390754622,41
19018243,41
1735792825,41
780815403320696832,41
781046072865087488,41
477674400,41
66363389,41
982932835,41
249751492,41
2903619039,41
479458968,41
447277419,41
3686608235,41
867633500,41
1128901224,41
458368651,41
17118582,41
1362033247,41
938907379,41
2911731604,41
4708550595,41
90849691,41
2785214645,41
1963222586,41
580344256,41
256213996,41
2290924705,41
1104348871,41
58052287,41
450812323,41
483941482,41
165765384,41
513400022,41
609278295,41
344753854,41
504355470,41
15197537,41
596584630,41
562816605,41
1454710987,41
1160212783,41
404892841,41
551979725,41
587723491,41
101573147,41
29059869,41
316730579,41
475127858,41
99455994,41
2270280739,41
341045112,41
398848980,41
422480814,41
53027331,41
4034460233,41
945604388,41
1339161012,41
2870641254,41
445660248,41
368893989,41
970255340,41
871931652,41
47377992,41
3743344103,41
3025353091,41
353575520,41
2221319742,41
2167053595,41
115523877,41
4888398719,41
251388963,41
2262684225,41
871589084,41
264673317,41
785104448,41
519696949,41
1023906182,41
523133624,41
430925661,41
439252014,41
359555283,41
3101800545,41
44370691,41
1088733919,41
1106167964,41
829814995,41
57249412,41
1527062406,41
407202862,41
2469903331,41
247479499,41
433435963,41
553646924,41
38405320,41
1382197603,41
4112467042,41
258382452,41
2400412774,41
2709720835,41
376998975,41
453434150,41
405443137,41
2482482240,41
34652704,41
1148846582,41
1361292278,41
1353236228,41
1311236318,41
533329366,41
2955623645,41
557545233,41
495045767,41
415394913,41
237455060,41
51752908,41
483854366,41
2776509252,41
1389786139,41
46073660,41
2280439274,41
2984198033,41
366188528,41
2718765850,41
197193073,41
1114542462,41
3303871432,41
2758055709,41
3014211569,41
1088677627,41
4416648267,41
1615176902,41
2248757802,41
439152986,41
4858595345,41
540703786,41
373481031,41
441080032,41
96516447,41
22609411,41
53438498,41
712035142508945408,41
525472430,41
2171028731,41
52040439,41
2914562626,41
2192271144,41
155588864,41
1270383558,41
2166133390,41
433236708,41
557827565,41
719848094981091328,41
1123490155,41
263619418,41
398570282,41
1019776338,41
2945541934,41
526896427,41
555183394,41
236362651,41
2494249260,41
81350058,41
246804467,41
503176063,41
313402952,41
76383375,41
80639000,41
578906912,41
364138262,41
1599296083,41
54912548,41
246038998,41
97193723,41
270844902,41
3438529882,41
182923566,41
418619389,41
25788082,41
577023890,41
138418305,41
72132769,41
37897811,41
2148839571,41
47803723,41
1510132044,41
119648205,41
379726678,41
777697622,41
29695669,41
1249912915,41
1536096506,41
125950791,41
2508409940,41
124717385,41
711681123559014400,41
1261316370,41
56819005,41
147496924,41
447231795,41
371348246,41
213030845,41
977137188,41
2201663641,41
2597719151,41
1042134122,41
500191390,41
52011737,41
131494824,41
605640205,41
1016215621,41
439357588,41
2319748337,41
219427574,41
216670422,41
94594903,41
2364035995,41
2797939824,41
1117576526,41
3317075583,41
371698564,41
2182009663,41
2876249524,41
955750106,41
794903125,41
471949441,41
406153137,41
2221331347,41
1057565262,41
143004001,41
3257520543,41
96327061,41
1338857240,41
2229631676,41
299638613,41
252465124,41
871146553,41
1611207038,41
2331189472,41
393519608,41
178685251,41
1667419908,41
145439895,41
392324691,41
1696603856,41
284018827,41
2453540430,41
598455937,41
1603515306,41
2483784853,41
1056262754,41
72368174,41
27636956,41
3352429948,41
744659342738210816,41
1261644342,41
349642471,41
2480274133,41
745051820238704640,41
1664743039,41
16770004,41
3298553405,41
3377131258,41
251105503,41
1120164536,41
386450799,41
617404862,41
507650057,41
1876700449,41
527277129,41
456171419,41
3053117626,41
153700119,41
422199745,41
242259406,41
422124007,41
105487204,41
745330568590659584,41
264430420,41
2318444406,41
2450342903,41
401492287,41
481271925,41
943625054,41
2184362212,41
731072461081595904,41
74489551,41
476812303,41
19590970,41
431649074,41
3906213625,41
300763581,41
2472256093,41
238331462,41
96220595,41
105433403,41
1374460555,41
2216727409,41
3168684905,41
123943257,41
403799808,41
2888908630,41
453507812,41
2728896824,41
385910975,41
79154476,41
50591969,41
3965043981,41
170525017,41
22118394,41
2899612829,41
894946183,41
2510576799,41
523255151,41
703512296388222976,41
1465598504,41
2761823415,41
4867693204,41
293560915,41
754694678314901504,41
2472132872,41
704558982,41
254663124,41
428304986,41
781405127366303744,41
41075939,41
321375506,41
2652070796,41
1037543545,41
599343100,41
3294901019,41
749779490,41
1116398478,41
2935248599,41
903898838,41
778540541206204416,41
591215948,41
2356457670,41
2913450111,41
172382368,41
4928491697,41
2226219453,41
2559922025,41
454915627,41
2202091984,41
3356485570,41
1148898289,41
1109906076,41
514631537,41
493011238,41
2973535553,41
2302034329,41
4142762261,41
393289136,41
3131574861,41
2461474328,41
250336400,41
1176618985,41
428464404,41
457129775,41
1710219649,41
341010958,41
2233208533,41
358808488,41
1331514499,41
1173130836,41
2206299803,41
962048647,41
2285114260,41
28355287,41
730751401194860544,41
506451531,41
94773688,41
296778555,41
3128619046,41
2201016872,41
118358954,41
442931558,41
160134649,41
4714487295,41
1920745218,41
4172823213,41
752800121138581504,41
300362067,41
2375255690,41
335435063,41
896179669,41
47590022,41
2512454838,41
340855476,41
1333730431,41
2396075075,41
774047754834313216,41
418048339,41
2755844146,41
1427377284,41
117065803,41
3782747716,41
1225968722,41
2874742024,41
350469171,41
4829678764,41
2442834988,41
558089202,41
1370502229,41
4887041525,41
3417691187,41
131238747,41
134386098,41
2874561177,41
386210229,41
888353958,41
2361360169,41
596702756,41
1531171376,41
303278808,41
413217587,41
3387547060,41
3312179327,41
1435095462,41
2350203541,41
2534934933,41
1382241883,41
501874833,41
3309783615,41
616442617,41
4204167976,41
464894684,41
418758587,41
906269360,41
616365409,41
1263019249,41
2970117851,41
40006630,41
1077110826,41
16476536,41
56392390,41
443167956,41
290114076,41
291678033,41
1040184410,41
970577154,41
96325649,41
845102904,41
1078134512,41
727818198,41
91380029,41
372273460,41
384760605,41
214579361,41
133461180,41
55589026,41
29556279,41
87159394,41
19392607,41
1140264841,41
754957121201004544,41
560636317,41
410808584,41
219406236,41
455266102,41
486988544,41
16246240,41
494442505,41
248176574,41
237633755,41
202220813,41
1449796104,41
637015768,41
785072491563810816,41
1065857210,41
301049143,41
429847277,41
52394311,41
22656265,41
53773490,41
376610294,41
27927840,41
45519126,41
107582221,41
2856871329,41
88203349,41
423831266,41
5922292,41
137337075,41
2198193816,41
465390684,41
2427311741,41
336507961,41
891579169,41
2172768409,41
2415751118,41
402819013,41
384437761,41
2224974581,41
2784187913,41
280175586,41
252822331,41
1566553698,41
67863892,41
2621194049,41
1412628403,41
249167257,41
302708364,41
1198954656,41
1598750419,41
331617619,41
15047521,41
2734369037,41
79155963,41
2716739703,41
16120863,41
53632842,41
124273634,41
14210532,41
1272666296,41
2282226151,41
483143078,41
702690830,41
17062107,41
148518511,41
51067487,41
131636321,41
558661103,41
455562995,41
351865559,41
