Node,Comunity_ID
0,-1
1061051426,16
83185672,16
473153266,16
2244584796,16
184729817,16
2277828311,16
133447001,16
718036012,16
1354460304,16
4578456569,16
428610062,16
1499347417,16
373287402,16
585391357,16
542488894,16
752010888,16
132810751,16
597453726,16
265385204,16
875752152,16
489722273,16
72379041,16
462829190,16
518934318,16
94788246,16
239572336,16
104135821,16
842378066,16
952525316,16
1392007184,16
845313296,16
1260487207,16
704598502,16
495466998,16
1249499256,16
983253218,16
420538698,16
951236598,16
562823508,16
627251488,16
411011613,16
845951149,16
1640886434,16
1290097460,16
391034680,16
51781061,16
87950192,16
2832335447,16
404088514,16
437704468,16
1051114320,16
1116753012,16
722463098,16
598279585,16
391936827,16
232296285,16
264351373,16
1225691011,16
418218972,16
401648409,16
393342562,16
61419304,16
1068928062,16
552764717,16
249099263,16
1049954743,16
418182783,16
334321591,16
408118133,16
2493142851,16
2301111365,16
50338513,16
405426716,16
14108472,16
270896923,16
96344993,16
372344749,16
482897816,16
268001006,16
493260423,16
8873182,16
7250482,16
449629791,16
381742265,16
1638143131,16
1225991917,16
724723402968276992,16
3042356055,16
1467415374,16
467198533,16
1364383692,16
430437851,16
939421976,16
425686235,16
145702693,16
2388661380,16
380351968,16
486892441,16
44487069,16
125153897,16
1060584542,16
79814913,16
2150969605,16
1331997265,16
776897408143912960,16
7844932,16
593101773,16
31093748,16
209891777,16
455042529,16
2230228079,16
484982241,16
102672182,16
534425432,16
98732981,16
400755376,16
70380540,16
51836146,16
393895340,16
602903174,16
1725558426,16
402997564,16
3086030505,16
191490413,16
701220226,16
339672122,16
586568738,16
110281337,16
164225784,16
223899265,16
30656303,16
483304757,16
395990396,16
338695167,16
229804443,16
1128365564,16
318988340,16
2767985158,16
14210150,16
2894775544,16
169248718,16
195787575,16
108869321,16
395179479,16
629334187,16
1307016348,16
439908934,16
534891036,16
1462996453,16
4871676707,16
1344040164,16
319735845,16
139055024,16
405919398,16
233963729,16
329516948,16
430690927,16
851471263,16
410942770,16
2260660337,16
2780443681,16
389122971,16
915566532,16
418259535,16
2207984680,16
391955295,16
1334810558,16
303354087,16
352314354,16
512049031,16
481457729,16
444510706,16
1257848173,16
246089683,16
2176449613,16
421986520,16
418863047,16
504661653,16
293634665,16
63722830,16
541824556,16
35804051,16
17648551,16
46715834,16
57052200,16
1310229355,16
2691410693,16
394787464,16
542691406,16
197940697,16
2835184227,16
2429092036,16
432708990,16
1197644424,16
3975122236,16
4114741037,16
916326246,16
216361540,16
995017814,16
391379955,16
2386835695,16
282752093,16
1913153286,16
937781161,16
56064083,16
591963862,16
40877771,16
708653772030001152,16
386983041,16
587805027,16
3165917453,16
68182390,16
343428085,16
577337366,16
67314908,16
328472277,16
438176540,16
526552069,16
129455752,16
416923575,16
33982163,16
30632987,16
473967210,16
229753610,16
491327107,16
450957612,16
38139984,16
900598639,16
1870754606,16
110091649,16
740031002,16
481359440,16
2347274438,16
83622909,16
83367663,16
140169198,16
460042639,16
468742060,16
479575055,16
201412456,16
14569308,16
492065435,16
513352329,16
4624496368,16
321968756,16
75881487,16
2838050620,16
1085581699,16
243394042,16
3099708933,16
82673876,16
88254217,16
2589077888,16
371820912,16
253262674,16
431454179,16
140133595,16
497008760,16
431089246,16
874129596,16
43503218,16
906349453,16
459308081,16
440152678,16
97281454,16
763885171,16
413010349,16
349746542,16
414646088,16
495059879,16
