0.9999999999999993,0.8369248177388623,0.8399653114563524,0.8404634152796282,0.8262971002127075,0.8084071170221986,0.8794039946087912,0.8353228253452848,0.862823130893505,0.8634225712617727
0.8369248177388623,1.0000000000000002,0.8220196263486785,0.8235161794601413,0.8133050502304306,0.791439079756317,0.8520968521587833,0.8303691118556219,0.8376112655387362,0.8363828288125343
0.8399653114563524,0.8220196263486783,1.0000000000000004,0.8490475572286611,0.8244671737970302,0.7980342017819915,0.8694621617672179,0.8338419728171553,0.8404293490594246,0.8400725256411448
0.8404634152796282,0.8235161794601408,0.8490475572286607,1.0,0.8259447528328769,0.7992992679004713,0.8655142829827903,0.8408718697181401,0.8391619882921748,0.8497944604606684
0.8262971002127075,0.8133050502304304,0.8244671737970305,0.8259447528328773,1.0000000000000002,0.7913194240723331,0.8389834730317041,0.824197325452267,0.8113859996519238,0.831088782510436
0.8084071170221984,0.7914390797563168,0.7980342017819915,0.7992992679004716,0.791319424072333,1.0000000000000002,0.8232893462834944,0.8094500580280739,0.8205051517508817,0.8184412962401146
0.8794039946087909,0.852096852158783,0.8694621617672179,0.8655142829827898,0.8389834730317041,0.8232893462834943,1.0,0.8701484894479392,0.8911460546625405,0.8747881636249454
0.8353228253452851,0.8303691118556216,0.8338419728171554,0.8408718697181404,0.8241973254522672,0.8094500580280739,0.8701484894479398,0.9999999999999999,0.8364055179722678,0.8512777553866995
0.862823130893505,0.8376112655387362,0.8404293490594242,0.8391619882921748,0.8113859996519236,0.8205051517508816,0.8911460546625405,0.8364055179722676,1.0,0.8476418579904367
0.8634225712617725,0.836382828812534,0.8400725256411447,0.8497944604606686,0.8310887825104357,0.8184412962401144,0.8747881636249456,0.8512777553866991,0.8476418579904366,0.9999999999999997
