Node,Cluster
17214580,1
104960470,1
801754,1
36079217,1
126049704,1
2921143773,1
424997954,1
1092735302,1
115955798,1
312613461,1
404048864,1
957461155,1
105511487,1
26555279,1
1707854503,1
1408543448,1
1278347502,1
521182595,1
1250202577,1
65335565,1
606259626,1
768921750,1
1139875363,1
1260171894,1
377660882,1
2801845471,1
906858110,1
510080672,1
1412896242,1
387198659,1
892954382,1
2882381601,1
405170821,1
467389922,1
2921447206,1
853635661,1
345918295,1
414978233,1
702953522602635264,1
794136385,1
306363599,1
1057930387,1
857753196,1
2872452713,1
858003427,1
371781632,1
2530670296,1
2497838698,1
479614754,1
92937715,1
535729333,1
1063034107,1
95630884,1
365462238,1
3115905790,1
2256151688,1
431706859,1
1164336541,1
964460408,1
385923471,1
326226399,1
472925525,1
473340894,1
447370939,1
416018070,1
468352501,1
396103010,1
403764932,1
318538251,1
22605126,1
1103812855,1
3129371745,1
1578337921,1
3060280966,1
2764299866,1
167058261,1
466594672,1
703708224168599552,1
808738393,1
736469367379087360,1
518540282,1
1084360147,1
477757835,1
500963329,1
562063761,1
2515144546,1
151420411,1
325127006,1
993110552,1
861812858,1
163879703,1
1343975432,1
228249426,1
124236178,1
437792860,1
549451829,1
1120077589,1
1053096115,1
1880399689,1
96319859,1
140772582,1
583877210,1
2241274927,1
3088659569,1
598374852,1
2318726325,1
514794207,1
1429964996,1
2608133516,1
426094795,1
26723126,1
25732270,1
615943451,1
3028742807,1
1116671611,1
4249591816,1
3371020601,1
1586042605,1
2267806358,1
3034643483,1
1112850756,1
52731955,1
634575700,1
441863803,1
1038231816,1
1510136666,1
20423071,1
472966889,1
2812961,1
67710936,1
2727002045,1
2306307694,1
2689665578,1
334811128,1
877434170,1
251663248,1
18935802,1
1380510872,1
453071336,1
4867831151,1
539098109,1
73971750,1
1134804595,1
4910181370,1
424153335,1
230817595,1
430169858,1
417947467,1
902588736,1
429054107,1
148481393,1
2862441234,1
478607229,1
47925074,1
437533038,1
428411345,1
122014351,1
16867526,1
